Year,Day,DOY:Time,TOD,ppt_mm,ws10m_ms,ws2m_ms,RH_Percent,AT,Saturated VP (kPa),Actual VP (kPa),VPD (kPa),Soil4in_C,Soil8in_C,Solar_WM2,Dew Point
2011,350,350:05:00:00,500,0,1.203,0.145,90.4,-0.679,71.59200833,10.848,60.74400833,14.41,6.665,-0.1650857,-2.052113447
2011,350,350:05:15:00,515,0,0.905,0.034,91.1,-0.566,73.52601869,10.932,62.59401869,14.37,6.624,-0.1628838,-1.835938061
2011,350,350:05:30:00,530,0,1.381,0.319,91.3,-0.559,74.08658286,10.956,63.13058286,14.3,6.58,-0.1651007,-1.799289851
2011,350,350:05:45:00,545,0,1.304,0.645,92,-0.608,76.07690028,11.04,65.03690028,14.25,6.534,-0.1651065,-1.744242642
2011,350,350:06:00:00,600,0,1.215,0.643,92.8,-2.239,78.40630951,11.136,67.27030951,14.2,6.488,-0.1651138,-3.243827387
2011,350,350:06:15:00,615,0,1.152,0.504,93.8,-2.182,81.40194047,11.256,70.14594047,14.14,6.438,-0.1651183,-3.043640113
2011,350,350:06:30:00,630,0,1.033,0.127,93.8,-1.642,81.40194047,11.256,70.14594047,14.09,6.388,-0.1557346,-2.507588551
2011,350,350:06:45:00,645,0,0.662,0,93.7,-1.58,81.09812453,11.244,69.85412453,14.05,6.337,-0.1656799,-2.46042149
2011,350,350:07:00:00,700,0,0,0.509,93.3,-1.458,79.89235056,11.196,68.69635056,14,6.285,-0.1640279,-2.397041503
2011,350,350:07:15:00,715,0,0.75,0.554,93.3,-2.584,79.89235056,11.196,68.69635056,13.96,6.233,-0.1546419,-3.514128952
2011,350,350:07:30:00,730,0,1.272,0.497,94.2,-2.454,82.62676466,11.304,71.32276466,13.91,6.181,0.5130891,-3.256696475
2011,350,350:07:45:00,745,0,1.541,0.544,93.9,-2.63,81.70671009,11.268,70.43871009,13.87,6.129,4.554909,-3.474132758
2011,350,350:08:00:00,800,0,1.537,0.549,93.9,-2.646,81.70671009,11.268,70.43871009,13.83,6.077,14.17873,-3.490018057
2011,350,350:08:15:00,815,0,1.629,0.611,91.9,-2.084,75.78985175,11.028,64.76185175,13.79,6.025,59.06227,-3.220738863
2011,350,350:08:30:00,830,0,0.75,0.204,89,-1.073,67.85198044,10.68,57.17198044,13.76,5.975,115.5229,-2.651797879
2011,350,350:08:45:00,845,0,0.987,0.835,88.1,-1.026,65.53552439,10.572,54.96352439,13.73,5.924,164.6771,-2.742178127
2011,350,350:09:00:00,900,0,0.863,0.77,85.8,-0.413,59.91595452,10.296,49.61995452,13.69,5.874,186.5682,-2.495063915
2011,350,350:09:15:00,915,0,0.324,0.302,79.96,0.944,47.44022878,9.5952,37.84502878,13.66,5.825,229.3822,-2.118677947
2011,350,350:09:30:00,930,0,0.458,0.35,73.61,1.87,36.43960502,8.8332,27.60640502,13.64,5.776,273.7082,-2.338190157
2011,350,350:09:45:00,945,0,0.637,0.523,72.25,1.917,34.38935133,8.67,25.71935133,13.62,5.728,313.3732,-2.544289829
2011,350,350:10:00:00,1000,0,1.134,1.023,69.48,2.418,30.5147918,8.3376,22.1771918,13.61,5.681,351.0093,-2.58935396
2011,350,350:10:15:00,1015,0,1.103,0.901,68.95,2.72,29.81744707,8.274,21.54344707,13.62,5.636,387.0771,-2.403138641
2011,350,350:10:30:00,1030,0,1.382,0.885,64.2,3.782,24.1498231,7.704,16.4458231,13.67,5.595,421.3714,-2.352994317
2011,350,350:10:45:00,1045,0,1.453,1.21,62.84,3.806,22.70733865,7.5408,15.16653865,13.74,5.56,450.4722,-2.61877888
2011,350,350:11:00:00,1100,0,1.584,1.199,60.23,4.637,20.14416587,7.2276,12.91656587,13.85,5.534,476.8687,-2.404958627
2011,350,350:11:15:00,1115,0,0.826,0.694,57.17,4.903,17.45780474,6.8604,10.59740474,13.98,5.518,503.6696,-2.856769288
2011,350,350:11:30:00,1130,0,1.141,1.098,56.52,5.101,16.92852273,6.7824,10.14612273,14.15,5.514,523.9014,-2.82499554
2011,350,350:11:45:00,1145,0,0.606,0.441,52.95,5.667,14.25988695,6.354,7.905886954,14.31,5.523,540.8475,-3.172828062
2011,350,350:12:00:00,1200,0,1.6,1.519,52.74,5.36,14.11485556,6.3288,7.786055564,14.5,5.545,555.5811,-3.511044568
2011,350,350:12:15:00,1215,0,1.346,1.171,50.43,6.1,12.60122119,6.0516,6.549621192,14.69,5.579,567.0108,-3.424467031
2011,350,350:12:30:00,1230,0,1.546,1.149,47.75,6.692,11.0219278,5.73,5.291927804,14.89,5.627,571.726,-3.609054293
2011,350,350:12:45:00,1245,0,0.806,0.952,45.93,6.665,10.04932091,5.5116,4.537720912,15.1,5.686,573.1612,-4.151288475
2011,350,350:13:00:00,1300,0,0.4,0.463,40.89,7.87,7.732021903,4.9068,2.825221903,15.3,5.755,572.5762,-4.599461489
2011,350,350:13:15:00,1315,0,0.504,0.587,42.09,7.425,8.237041423,5.0508,3.186241423,15.48,5.835,566.9381,-4.618311372
2011,350,350:13:30:00,1330,0,1.573,1.542,43.29,6.959,8.770298853,5.1948,3.575498853,15.66,5.925,556.3562,-4.668428694
2011,350,350:13:45:00,1345,0,1.258,1.068,40.73,7.663,7.666751689,4.8876,2.779151689,15.83,6.023,542.2885,-4.83777794
2011,350,350:14:00:00,1400,0,0.906,0.857,42.04,7.316,8.215443998,5.0448,3.170643998,15.98,6.129,524.7989,-4.732581295
2011,350,350:14:15:00,1415,0,2.196,1.927,39.58,8.4,7.211475572,4.7496,2.461875572,16.12,6.241,504.6936,-4.553907289
2011,350,350:14:30:00,1430,0,1.244,1.194,39.85,7.692,7.316210348,4.782,2.534210348,16.24,6.359,480.955,-5.099870905
2011,350,350:14:45:00,1445,0,1.24,0.944,38.73,8.42,6.890175702,4.6476,2.242575702,16.34,6.48,454.7512,-4.823095036
2011,350,350:15:00:00,1500,0,1.276,0.943,36.99,8.74,6.270880681,4.4388,1.832080681,16.43,6.604,425.0162,-5.143762463
2011,350,350:15:15:00,1515,0,1.076,0.967,36.51,8.82,6.10877052,4.3812,1.72757052,16.5,6.729,392.1425,-5.244569634
2011,350,350:15:30:00,1530,0,1.462,1.285,37.68,9.03,6.510436909,4.5216,1.988836909,16.55,6.853,355.7728,-4.641262619
2011,350,350:15:45:00,1545,0,1.227,0.998,36.2,9.08,6.006015022,4.344,1.662015022,16.6,6.976,318.09,-5.125809719
2011,350,350:16:00:00,1600,0,0.986,0.672,35.76,9.1,5.862741454,4.2912,1.571541454,16.64,7.097,278.0609,-5.269087997
2011,350,350:16:15:00,1615,0,1.512,1.328,36.66,8.99,6.15903532,4.3992,1.75983532,16.66,7.216,236.4638,-5.039371144
2011,350,350:16:30:00,1630,0,1.482,1.273,36.94,9.17,6.253822171,4.4328,1.821022171,16.68,7.331,194.968,-4.778761969
2011,350,350:16:45:00,1645,0,0.443,0.417,36.62,9.06,6.145596466,4.3944,1.751196466,16.68,7.442,153.5666,-4.991509165
2011,350,350:17:00:00,1700,0,0.876,0.491,37.06,9.18,6.294830294,4.4472,1.847630294,16.67,7.549,107.8611,-4.726989022
2011,350,350:17:15:00,1715,0,1.338,0.712,38.62,9.05,6.849515119,4.6344,2.215115119,16.65,7.648,55.31633,-4.296894603
2011,350,350:17:30:00,1730,0,1.242,0.751,41.14,8.05,7.834967998,4.9368,2.898167998,16.62,7.74,17.59886,-4.356468162
2011,350,350:17:45:00,1745,0,1.743,0.826,42.77,7.315,8.53567152,5.1324,3.40327152,16.58,7.824,4.5756,-4.505670876
2011,350,350:18:00:00,1800,0,1.918,0.617,48.27,6.398,11.31427501,5.7924,5.521875015,16.54,7.897,0.6006628,-3.734473481
2011,350,350:18:15:00,1815,0,1.591,0.386,49.13,5.939,11.81242316,5.8956,5.916823155,16.46,7.959,-0.1721072,-3.921332159
2011,350,350:18:30:00,1830,0,1.417,0.22,47.37,6.176,10.81242371,5.6844,5.12802371,16.38,8.01,-0.2146035,-4.188686805
2011,350,350:18:45:00,1845,0,0.886,0.165,50.83,5.482,12.85285808,6.0996,6.753258079,16.3,8.05,-0.2184852,-3.890023232
2011,350,350:19:00:00,1900,0,0.669,0.268,49.26,5.968,11.88934207,5.9112,5.978142069,16.21,8.07,-0.1876045,-3.859439597
2011,350,350:19:15:00,1915,0,0.7,0,48.48,6.134,11.43421615,5.8176,5.616616148,16.12,8.09,-0.1920335,-3.919244055
2011,350,350:19:30:00,1930,0,1.273,0.504,50.91,5.552,12.90370029,6.1092,6.79450029,16.04,8.09,-0.1644504,-3.804360492
2011,350,350:19:45:00,1945,0,1.729,1.092,54.41,5.087,15.30401831,6.5292,8.774818308,15.96,8.08,-0.1672178,-3.34819025
2011,350,350:20:00:00,2000,0,1.706,0.784,56.87,4.574,17.21178615,6.8244,10.38738615,15.89,8.07,-0.1451482,-3.235547464
2011,350,350:20:15:00,2015,0,1.322,0.37,58.55,4.246,18.62865947,7.026,11.60265947,15.82,8.04,-0.1462545,-3.153281309
2011,350,350:20:30:00,2030,0,1.459,0.594,57.44,4.405,17.68178987,6.8928,10.78898987,15.76,8.01,-0.1633675,-3.260389492
2011,350,350:20:45:00,2045,0,1.183,0,60.03,3.88,19.95839646,7.2036,12.75479646,15.7,7.974,-0.1495736,-3.163243565
2011,350,350:21:00:00,2100,0,1.181,0.122,59.52,3.99,19.49130024,7.1424,12.34890024,15.64,7.932,-0.1562019,-3.17393247
2011,350,350:21:15:00,2115,0,1.447,0.198,62.26,3.254,22.11491366,7.4712,14.64371366,15.59,7.887,-0.1633828,-3.266033552
2011,350,350:21:30:00,2130,0,0.584,0,61.95,3.32,21.80372056,7.434,14.36972056,15.52,7.838,-0.1606282,-3.270397762
2011,350,350:21:45:00,2145,0,0.472,0,62.96,3.339,22.83158576,7.5552,15.27638576,15.46,7.787,-0.1628401,-3.035697295
2011,350,350:22:00:00,2200,0,0.637,0,71.2,2.557,32.8742057,8.544,24.3302057,15.4,7.734,-0.1622954,-2.125991474
2011,350,350:22:15:00,2215,0,1.162,0.09,66.63,2.359,26.92215786,7.9956,18.92655786,15.34,7.679,-0.1578846,-3.208256595
2011,350,350:22:30:00,2230,0,1.637,0.531,67.73,2.188,28.26357077,8.1276,20.13597077,15.28,7.622,-0.1578911,-3.152203823
2011,350,350:22:45:00,2245,0,2.341,0.89,67.46,2.02,27.92915793,8.0952,19.83395793,15.21,7.564,-0.1496152,-3.366250466
2011,350,350:23:00:00,2300,0,2.056,0.519,64.97,2.193,25.00064234,7.7964,17.20424234,15.15,7.506,-0.1319498,-3.703627126
2011,350,350:23:15:00,2315,0,2.915,1.157,62.49,2.327,22.3482422,7.4988,14.8494422,15.09,7.445,-0.1137309,-4.094630232
2011,350,350:23:30:00,2330,0,3.199,1.675,59.43,2.55,19.40984962,7.1316,12.27824962,15.04,7.385,-0.1164913,-4.55010975
2011,350,350:23:45:00,2345,0,2.663,1.317,58.35,2.498,18.45491793,7.002,11.45291793,14.98,7.324,-0.08833363,-4.841566289
2011,351,351:00:00:00,0,0,3.132,1.817,56.83,2.651,17.17920911,6.8196,10.35960911,14.92,7.262,-0.09992512,-5.046310399
2011,351,351:00:15:00,15,0,2.958,1.702,58.46,2.315,18.55030337,7.0152,11.53510337,14.88,7.2,-0.1120697,-4.988715655
2011,351,351:00:30:00,30,0,1.996,0.775,57.51,2.463,17.7402601,6.9012,10.8390601,14.82,7.138,-0.1297342,-5.065771609
2011,351,351:00:45:00,45,0,1.431,0.312,58.55,2.207,18.62865947,7.026,11.60265947,14.77,7.076,-0.1330443,-5.069967449
2011,351,351:01:00:00,100,0,1.119,1.014,66.45,1.108,26.7079017,7.974,18.7339017,14.72,7.015,-0.1462962,-4.437908331
2011,351,351:01:15:00,115,0,2.372,1.119,62.85,1.614,22.71767049,7.542,15.17567049,14.68,6.954,-0.1335999,-4.694100031
2011,351,351:01:30:00,130,0,0.871,0.836,66.95,1.091,27.30667303,8.034,19.27267303,14.62,6.894,-0.1286349,-4.354744848
2011,351,351:01:45:00,145,0,1.854,1.364,76.7,-0.197,41.48636632,9.204,32.28236632,14.57,6.834,-0.1280841,-3.786739398
2011,351,351:02:00:00,200,0,1.406,0.534,80.3,-0.66,48.10078643,9.636,38.46478643,14.53,6.774,-0.1231176,-3.625290238
2011,351,351:02:15:00,215,0,2.072,0.905,80.7,-0.942,48.88784741,9.684,39.20384741,14.48,6.715,-0.1358197,-3.834102638
2011,351,351:02:30:00,230,0,2.088,0.787,80.8,-0.745,49.08630368,9.696,39.39030368,14.44,6.657,-0.1457614,-3.625361273
2011,351,351:02:45:00,245,0,1.938,1.093,80.4,-0.615,48.29654076,9.648,38.64854076,14.38,6.599,-0.1518398,-3.564791499
2011,351,351:03:00:00,300,0,1.6,0.837,79.34,-0.587,46.25541112,9.5208,36.73461112,14.34,6.542,-0.1352799,-3.714612272
2011,351,351:03:15:00,315,0,2.262,1.345,80.2,-0.725,47.90570297,9.624,38.28170297,14.3,6.487,-0.1281029,-3.705295146
2011,351,351:03:30:00,330,0,1.84,1.045,80.7,-0.864,48.88784741,9.684,39.20384741,14.26,6.431,-0.1181667,-3.757996914
2011,351,351:03:45:00,345,0,1.417,0.622,80.4,-0.571,48.29654076,9.648,38.64854076,14.23,6.377,-0.1187188,-3.521879676
2011,351,351:04:00:00,400,0,1.737,0.628,81.5,-0.812,50.49464544,9.78,40.71464544,14.19,6.323,-0.08558886,-3.575624005
2011,351,351:04:15:00,415,0,1.174,0.389,81.8,-0.779,51.10858136,9.816,41.29258136,14.15,6.27,-0.1446733,-3.494307489
2011,351,351:04:30:00,430,0,1.157,0.017,82.9,-0.769,53.41388677,9.948,43.46588677,14.11,6.218,-0.1601358,-3.305906752
2011,351,351:04:45:00,445,0,1.727,0.878,84,-0.96,55.80631448,10.08,45.72631448,14.07,6.167,-0.1496452,-3.316580352
2011,351,351:05:00:00,500,0,1.228,0.231,84.1,-0.809,56.02821762,10.092,45.93621762,14.04,6.118,-0.08448601,-3.152630363
2011,351,351:05:15:00,515,0,1.617,0.903,84.4,-0.85,56.69839592,10.128,46.57039592,14.02,6.069,-0.08559147,-3.145113597
2011,351,351:05:30:00,530,0,1.994,0.959,85.1,-0.669,58.28846939,10.212,48.07646939,14,6.021,-0.09663493,-2.856697121
2011,351,351:05:45:00,545,0,1.304,0.476,84.4,-0.073,56.69839592,10.128,46.57039592,13.96,5.975,-0.09332206,-2.383123364
2011,351,351:06:00:00,600,0,0.668,0.146,82.6,0.348,52.77663518,9.912,42.86463518,13.95,5.93,-0.1297632,-2.261715268
2011,351,351:06:15:00,615,0,1.123,0.826,81.5,0.531,50.49464544,9.78,40.71464544,13.94,5.885,-0.1093307,-2.263863858
2011,351,351:06:30:00,630,0,1.403,0.741,83.4,0.508,54.49039832,10.008,44.48239832,13.93,5.843,-0.1501874,-1.974816552
2011,351,351:06:45:00,645,0,1.931,1.188,83.2,0.502,54.05761821,9.984,44.07361821,13.91,5.801,-0.1192645,-2.013183573
2011,351,351:07:00:00,700,0,1.394,1.367,85.8,-0.304,59.91595452,10.296,49.61995452,13.89,5.762,-0.1231261,-2.387968786
2011,351,351:07:15:00,715,0,2.14,1.315,87.7,-0.523,64.52755092,10.524,54.00355092,13.86,5.724,-0.1159477,-2.307889974
2011,351,351:07:30:00,730,0,1.056,0.086,86.4,-0.512,61.34124644,10.368,50.97324644,13.85,5.689,0.09220719,-2.498468159
2011,351,351:07:45:00,745,0,2.151,1.674,89.2,-0.761,68.37598923,10.704,57.67198923,13.82,5.654,2.576873,-2.313659168
2011,351,351:08:00:00,800,0,1.853,1.206,89.8,-1.074,69.96847225,10.776,59.19247225,13.8,5.62,19.63425,-2.53229722
2011,351,351:08:15:00,815,0,1.725,0.885,89.8,-0.935,69.96847225,10.776,59.19247225,13.77,5.586,52.40625,-2.395005718
2011,351,351:08:30:00,830,0,1.541,1.136,88.8,-0.609,67.33135209,10.656,56.67535209,13.74,5.553,92.32093,-2.224364851
2011,351,351:08:45:00,845,0,1.587,1.312,86.4,0.115,61.34124644,10.368,50.97324644,13.72,5.519,106.2183,-1.881940178
2011,351,351:09:00:00,900,0,2.307,1.922,84.2,0.655,56.25086425,10.104,46.14686425,13.72,5.486,174.1652,-1.701421489
2011,351,351:09:15:00,915,0,2.138,1.841,82.9,0.956,53.41388677,9.948,43.46588677,13.7,5.452,226.6835,-1.617780995
2011,351,351:09:30:00,930,0,2.15,1.841,82,1.582,51.52136333,9.84,41.68136333,13.71,5.421,203.81,-1.154099879
2011,351,351:09:45:00,945,0,1.943,1.553,79.84,2.116,47.20892885,9.5808,37.62812885,13.75,5.391,320.0271,-0.997138005
2011,351,351:10:00:00,1000,0,1.919,1.645,78.22,2.36,44.17846692,9.3864,34.79206692,13.79,5.366,208.2236,-1.039434197
2011,351,351:10:15:00,1015,0,2.094,1.929,73.79,3.468,36.71857486,8.8548,27.86377486,13.85,5.345,344.4081,-0.762623738
2011,351,351:10:30:00,1030,0,1.853,1.562,72.3,3.668,34.4629553,8.676,25.7869553,13.93,5.331,222.0103,-0.84866097
2011,351,351:10:45:00,1045,0,1.026,0.89,70.17,4.498,31.44339499,8.4204,23.02299499,14.03,5.323,382.0014,-0.460159922
2011,351,351:11:00:00,1100,0,1.474,1.269,65.92,5.503,26.08545016,7.9104,18.17505016,14.13,5.323,390.7718,-0.356395199
2011,351,351:11:15:00,1115,0,1.657,1.417,63.37,5.722,23.26048438,7.6044,15.65608438,14.24,5.33,330.7127,-0.68888168
2011,351,351:11:30:00,1130,0,0.668,0.535,61.45,6.268,21.3096763,7.374,13.9356763,14.37,5.344,294.7413,-0.593372664
2011,351,351:11:45:00,1145,0,0.92,0.839,60.08,6.39,20.00470095,7.2096,12.79510095,14.52,5.365,251.5173,-0.78680177
2011,351,351:12:00:00,1200,0,0.54,0.54,60.25,6.631,20.16282384,7.23,12.93282384,14.67,5.396,330.207,-0.521060417
2011,351,351:12:15:00,1215,0,0.643,0.33,56.37,7.293,16.80835219,6.7644,10.04395219,14.81,5.436,290.2812,-0.810706261
2011,351,351:12:30:00,1230,0,0.987,0.607,54.86,7.676,15.63877378,6.5832,9.055573785,14.94,5.483,275.6366,-0.824338051
2011,351,351:12:45:00,1245,0,0.345,0.342,53.61,7.776,14.72405807,6.4332,8.290858075,15.06,5.538,340.6823,-1.046000927
2011,351,351:13:00:00,1300,0,0.461,0.432,50.41,8.76,12.58875131,6.0492,6.539551313,15.18,5.597,284.3671,-0.974703544
2011,351,351:13:15:00,1315,0,0.537,0.427,48.26,9.59,11.30859064,5.7912,5.517390645,15.3,5.661,418.1697,-0.806395578
2011,351,351:13:30:00,1330,0,0.61,0.704,49.04,9.27,11.75942271,5.8848,5.874622707,15.42,5.728,532.1958,-0.881241591
2011,351,351:13:45:00,1345,0,0.741,0.595,47.76,9.68,11.02748793,5.7312,5.296287928,15.54,5.798,439.9644,-0.866183567
2011,351,351:14:00:00,1400,0,1.273,1.063,47.73,9.66,11.0108148,5.7276,5.283214797,15.68,5.872,248.3436,-0.893097957
2011,351,351:14:15:00,1415,0,1.412,1.229,48.56,9.43,11.48019494,5.8272,5.652994942,15.8,5.951,232.4783,-0.868591369
2011,351,351:14:30:00,1430,0,1.895,1.441,49.09,9.53,11.78884209,5.8908,5.898042087,15.92,6.035,247.8575,-0.628235936
2011,351,351:14:45:00,1445,0,1.816,1.42,47.64,9.93,10.96092555,5.7168,5.244125553,16.03,6.127,280.4125,-0.671488296
2011,351,351:15:00:00,1500,0,2.032,1.343,46.22,10.51,10.19915275,5.5464,4.652752749,16.11,6.223,240.4737,-0.555391117
2011,351,351:15:15:00,1515,0,2.084,1.643,46.56,10.15,10.37726535,5.5872,4.790065348,16.18,6.321,177.6678,-0.783864823
2011,351,351:15:30:00,1530,0,1.536,1.243,46.86,10.08,10.53664233,5.6232,4.913442326,16.23,6.417,212.2734,-0.760028316
2011,351,351:15:45:00,1545,0,2.316,1.726,46.75,10.46,10.47796103,5.61,4.867961028,16.26,6.512,199.7431,-0.44480209
2011,351,351:16:00:00,1600,0,2.474,1.54,47.57,10.54,10.92225747,5.7084,5.21385747,16.3,6.604,157.2738,-0.132876217
2011,351,351:16:15:00,1615,0,1.177,1.443,48.18,10.4,11.2632041,5.7816,5.481604099,16.33,6.693,105.2144,-0.085992478
2011,351,351:16:30:00,1630,0,2.066,1.04,49.44,10.22,11.9965562,5.9328,6.063756196,16.35,6.777,82.97649,0.103978224
2011,351,351:16:45:00,1645,0,1.461,0.696,50.14,10.15,12.42144324,6.0168,6.404643243,16.37,6.858,67.17323,0.233292828
2011,351,351:17:00:00,1700,0,1.387,0.862,49.93,10.13,12.29263977,5.9916,6.301039775,16.37,6.933,41.55172,0.157006723
2011,351,351:17:15:00,1715,0,2.262,1.113,53.78,9.54,14.84569568,6.4536,8.392095679,16.36,7.004,25.1067,0.636863346
2011,351,351:17:30:00,1730,0,1.355,0.556,52.85,9.37,14.19066566,6.342,7.848665656,16.34,7.068,10.17529,0.238077655
2011,351,351:17:45:00,1745,0,0.923,0.482,49.06,9.64,11.77118287,5.8872,5.883982871,16.31,7.126,1.612817,-0.535467337
2011,351,351:18:00:00,1800,0,1.898,1.091,41.43,10,7.955867349,4.9716,2.984267349,16.29,7.177,-0.001654829,-2.504478729
2011,351,351:18:15:00,1815,0,2.413,1.443,42.28,9.72,8.319559467,5.0736,3.245959467,16.25,7.221,-0.1401075,-2.483554442
2011,351,351:18:30:00,1830,0,4.146,2.751,39.55,9.91,7.199918821,4.746,2.453918821,16.21,7.258,-0.1605176,-3.209280464
2011,351,351:18:45:00,1845,0,3.129,2.114,40.99,9.49,7.773059187,4.9188,2.854259187,16.16,7.288,-0.1544506,-3.107553242
2011,351,351:19:00:00,1900,0,3.813,3.141,38.31,9.47,6.736041327,4.5972,2.138841327,16.11,7.312,-0.1489355,-4.02837809
2011,351,351:19:15:00,1915,0,2.935,2.018,38.28,9.26,6.725146845,4.5936,2.131546845,16.07,7.33,-0.1406615,-4.226478437
2011,351,351:19:30:00,1930,0,3.06,2.117,38.04,9.19,6.638538628,4.5648,2.073738628,16.03,7.342,-0.1538997,-4.37247711
2011,351,351:19:45:00,1945,0,2.799,2.052,37.47,9.18,6.436703768,4.4964,1.940303768,15.98,7.351,-0.1401109,-4.581435433
2011,351,351:20:00:00,2000,0,2.301,1.686,37.4,9.16,6.412287276,4.488,1.924287276,15.94,7.356,-0.1290775,-4.624014559
2011,351,351:20:15:00,2015,0,2.398,1.713,38.44,9.07,6.783427447,4.6128,2.170627447,15.92,7.357,-0.1395594,-4.340985583
2011,351,351:20:30:00,2030,0,1.917,1.329,39.3,8.99,7.104233866,4.716,2.388233866,15.89,7.356,-0.1290791,-4.11884111
2011,351,351:20:45:00,2045,0,2.859,1.843,41.65,8.8,8.048656068,4.998,3.050656068,15.87,7.354,-0.1483844,-3.51591546
2011,351,351:21:00:00,2100,0,2.811,1.597,42.72,8.41,8.513399505,5.1264,3.386999505,15.85,7.352,-0.1340428,-3.529617275
2011,351,351:21:15:00,2115,0,3.065,1.92,42.24,8.37,8.302128174,5.0688,3.233328174,15.83,7.348,-0.1368019,-3.716617843
2011,351,351:21:30:00,2130,0,2.434,1.678,41.98,8.61,8.189591662,5.0376,3.151991662,15.8,7.344,-0.1577668,-3.582090263
2011,351,351:21:45:00,2145,0,3.018,2.142,41.87,8.73,8.142378166,5.0244,3.117978166,15.79,7.34,-0.1478389,-3.508736002
2011,351,351:22:00:00,2200,0,3.364,2.344,41.43,8.44,7.955867349,4.9716,2.984267349,15.77,7.335,-0.1351506,-3.911396707
2011,351,351:22:15:00,2215,0,2.618,1.765,42.49,8.33,8.41159323,5.0988,3.31279323,15.75,7.329,-0.1561137,-3.674086146
2011,351,351:22:30:00,2230,0,2.922,1.875,43.33,8.11,8.788575432,5.1996,3.588975432,15.72,7.322,-0.1384634,-3.612137988
2011,351,351:22:45:00,2245,0,2.741,1.854,41.29,8.42,7.89730242,4.9548,2.94250242,15.71,7.314,-0.1357068,-3.974490175
2011,351,351:23:00:00,2300,0,2.822,1.934,42.69,8.34,8.500060392,5.1228,3.377260392,15.68,7.306,-0.1384654,-3.602368968
2011,351,351:23:15:00,2315,0,3.014,2.23,42.23,8.52,8.297775283,5.0676,3.230175283,15.67,7.297,-0.1279839,-3.584156766
2011,351,351:23:30:00,2330,0,3.107,2.167,42.44,8.67,8.389601072,5.0928,3.296801072,15.65,7.288,-0.1246736,-3.382223708
2011,351,351:23:45:00,2345,0,2.663,1.809,45.73,8.56,9.94709726,5.4876,4.45949726,15.64,7.278,-0.1009511,-2.47975499
2011,352,352:00:00:00,0,0,2.831,1.995,46.38,8.45,10.28263955,5.5656,4.717039548,15.63,7.269,-0.1125344,-2.389908306
2011,352,352:00:15:00,15,0,2.994,2.173,47.2,8.25,10.71981408,5.664,5.055814083,15.61,7.26,-0.1450827,-2.336439901
2011,352,352:00:30:00,30,0,3.065,2.385,46.76,8.22,10.48328403,5.6112,4.872084033,15.6,7.252,-0.134602,-2.490194657
2011,352,352:00:45:00,45,0,3.829,2.857,45.89,8.25,10.02880407,5.5068,4.522004069,15.6,7.245,-0.1423246,-2.715631288
2011,352,352:01:00:00,100,0,3.263,2.5,45.03,8.33,9.596339303,5.4036,4.192739303,15.6,7.239,-0.1362562,-2.896945893
2011,352,352:01:15:00,115,0,3.52,2.465,46.1,8.24,10.13692155,5.532,4.604921551,15.59,7.233,-0.131292,-2.663337979
2011,352,352:01:30:00,130,0,3.949,3.012,43.9,8.3,9.052610831,5.268,3.784610831,15.59,7.228,-0.1423245,-3.265002238
2011,352,352:01:45:00,145,0,4.234,3.152,43.9,8.23,9.052610831,5.268,3.784610831,15.59,7.224,-0.1296362,-3.32857609
2011,352,352:02:00:00,200,0,3.645,2.658,44.31,8.15,9.24673718,5.3172,3.92953718,15.58,7.22,-0.142875,-3.276861903
2011,352,352:02:15:00,215,0,4.27,3.315,43.63,8.11,8.926700612,5.2356,3.691100612,15.58,7.217,-0.1346013,-3.520004934
2011,352,352:02:30:00,230,0,3.996,3.122,44.53,8.09,9.352375048,5.3436,4.008775048,15.58,7.214,-0.132395,-3.265128943
2011,352,352:02:45:00,245,0,3.523,2.503,45.89,8,10.02880407,5.5068,4.522004069,15.57,7.211,-0.1147426,-2.943846182
2011,352,352:03:00:00,300,0,3.533,2.683,46.65,7.931,10.42485889,5.598,4.826858894,15.57,7.209,-0.1235689,-2.786247007
2011,352,352:03:15:00,315,0,3.272,2.532,47.18,7.874,10.70896388,5.6616,5.047363876,15.57,7.206,-0.1274299,-2.686492829
2011,352,352:03:30:00,330,0,3.838,2.763,46.63,7.857,10.41426633,5.5956,4.818666333,15.57,7.205,-0.1307413,-2.859692083
2011,352,352:03:45:00,345,0,3.255,2.477,46.66,7.871,10.43015865,5.5992,4.830958654,15.57,7.203,-0.1279827,-2.838246156
2011,352,352:04:00:00,400,0,3.366,2.571,47.18,7.808,10.70896388,5.6616,5.047363876,15.57,7.202,-0.1373603,-2.746939144
2011,352,352:04:15:00,415,0,3.282,2.369,48.26,7.725,11.30859064,5.7912,5.517390645,15.57,7.201,-0.1390158,-2.518420649
2011,352,352:04:30:00,430,0,3.032,2.189,48.94,7.65,11.70077337,5.8728,5.827973373,15.57,7.2,-0.1522565,-2.398738568
2011,352,352:04:45:00,445,0,2.961,2.323,48.84,7.655,11.64237586,5.8608,5.781575862,15.57,7.199,-0.1307425,-2.421723166
2011,352,352:05:00:00,500,0,3.435,2.556,49.14,7.606,11.81832476,5.8968,5.921524758,15.57,7.199,-0.1301917,-2.384212101
2011,352,352:05:15:00,515,0,3.424,2.673,50.11,7.581,12.40297201,6.0132,6.389772013,15.56,7.198,-0.1351568,-2.143315547
